image_path,mask_path
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31782_5_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31782_5_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_14_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_14_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_14_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_14_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_14_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_14_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_14_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_14_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_14_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_14_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_5_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_5_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_5_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_5_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_5_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_5_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31783_5_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31783_5_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31784_14_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31784_14_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31784_5_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31784_5_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31785_5_13.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31785_5_13_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31785_5_14.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31785_5_14_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/18_31785_5_15.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/18_31785_5_15_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31786_14_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31786_14_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31787_14_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31787_14_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31787_14_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31787_14_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31787_5_16.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31787_5_16_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31788_5_17.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31788_5_17_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31788_5_18.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31788_5_18_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31789_14_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31789_14_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31789_14_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31789_14_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31789_5_19.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31789_5_19_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31789_5_20.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31789_5_20_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31790_13_14.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31790_13_14_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31790_18_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31790_18_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31791_13_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31791_13_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31791_13_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31791_13_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31791_13_13.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31791_13_13_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31791_18_13.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31791_18_13_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31792_18_14.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31792_18_14_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31793_13_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31793_13_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31793_13_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31793_13_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31793_13_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31793_13_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31793_6_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31793_6_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31793_6_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31793_6_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31793_6_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31793_6_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31794_13_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31794_13_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31794_13_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31794_13_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31794_6_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31794_6_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31794_6_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31794_6_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31794_6_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31794_6_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31795_13_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31795_13_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31795_13_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31795_13_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31795_6_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31795_6_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31796_6_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31796_6_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31797_13_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31797_13_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31797_6_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31797_6_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31798_13_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31798_13_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31798_13_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31798_13_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/20_31798_6_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/20_31798_6_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31725_15_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31725_15_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31725_15_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31725_15_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31725_8_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31725_8_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31725_8_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31725_8_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31725_8_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31725_8_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31726_8_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31726_8_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31726_8_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31726_8_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31726_8_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31726_8_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31726_8_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31726_8_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31726_8_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31726_8_8_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31727_15_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31727_15_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31727_8_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31727_8_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31727_8_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31727_8_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31727_8_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31727_8_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31727_8_9.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31727_8_9_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_15_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_15_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_15_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_15_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_15_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_15_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_8_13.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_8_13_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_9_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_9_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_9_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_9_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31728_9_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31728_9_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31729_10_1.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31729_10_1_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31729_10_2.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31729_10_2_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31729_10_3.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31729_10_3_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31729_10_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31729_10_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31729_10_5.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31729_10_5_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31729_9_4.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31729_9_4_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_10.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_10_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_11.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_11_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_12.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_12_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_6.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_6_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_7.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_7_segmentation_labels.tiff
/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/raw_images/multistack_tiffs/6_31730_10_8.ome.tif,/home/hd/hd_hd/hd_bm327/sds-hd/sd22c003/phenotyping_benchmark/datasets/feto_maternal/segmentation/6_31730_10_8_segmentation_labels.tiff
